"VarName","TimeString","VarValue","Validity","Time_ms"
"In_Analog_VOLTAGE","10/25/2018 20:18:29",3.032856,1,43398846166.6088
"In_PV_Percentual","10/25/2018 20:18:29",38.57784,1,43398846166.6088
"Out_LMN_PER_PID","10/25/2018 20:18:29",0,1,43398846166.6088
"Out_LMN_PID","10/25/2018 20:18:29",4.295302E-23,1,43398846166.6088
"Out_Proportional","10/25/2018 20:18:29",0,1,43398846166.6088
"Pump","10/25/2018 20:18:29",0,1,43398846166.6088
"Solenoid","10/25/2018 20:18:29",0,1,43398846166.6088
"PV_Out_PID","10/25/2018 20:18:29",38.57784,1,43398846166.6088
"SP_Out_PID","10/25/2018 20:18:29",-7.230892E-07,1,43398846166.6088
"In_Analog","10/25/2018 20:18:30",0,1,43398846178.1829
"In_Analog_MOVE","10/25/2018 20:18:30",0,1,43398846178.1829
"In_Analog_VOLTAGE","10/25/2018 20:18:30",3.032856,1,43398846178.1829
"In_PV_Percentual","10/25/2018 20:18:30",38.57784,1,43398846178.1829
"Out_LMN_PER_PID","10/25/2018 20:18:30",0,1,43398846178.1829
"Out_LMN_PID","10/25/2018 20:18:30",4.295302E-23,1,43398846178.1829
"Out_Proportional","10/25/2018 20:18:30",0,1,43398846178.1829
"Pump","10/25/2018 20:18:30",0,1,43398846178.1829
"Solenoid","10/25/2018 20:18:30",0,1,43398846178.1829
"PV_Out_PID","10/25/2018 20:18:30",38.57784,1,43398846178.1829
"SP_Out_PID","10/25/2018 20:18:30",-7.230892E-07,1,43398846178.1829
"In_Analog","10/25/2018 20:18:31",0,1,43398846189.7569
"In_Analog_MOVE","10/25/2018 20:18:31",0,1,43398846189.7569
"In_Analog_VOLTAGE","10/25/2018 20:18:31",3.032856,1,43398846189.7569
"In_PV_Percentual","10/25/2018 20:18:31",38.57784,1,43398846189.7569
"Out_LMN_PER_PID","10/25/2018 20:18:31",0,1,43398846189.7569
"Out_LMN_PID","10/25/2018 20:18:31",4.295302E-23,1,43398846189.7569
"Out_Proportional","10/25/2018 20:18:31",0,1,43398846189.7569
"Pump","10/25/2018 20:18:31",0,1,43398846189.7569
"Solenoid","10/25/2018 20:18:31",0,1,43398846189.7569
"PV_Out_PID","10/25/2018 20:18:31",38.57784,1,43398846189.7569
"SP_Out_PID","10/25/2018 20:18:31",-7.230892E-07,1,43398846189.7569
"In_Analog","10/25/2018 20:18:32",0,1,43398846201.331
"In_Analog_MOVE","10/25/2018 20:18:32",0,1,43398846201.331
"In_Analog_VOLTAGE","10/25/2018 20:18:32",3.032856,1,43398846201.331
"In_PV_Percentual","10/25/2018 20:18:32",38.57784,1,43398846201.331
"Out_LMN_PER_PID","10/25/2018 20:18:32",0,1,43398846201.331
"Out_LMN_PID","10/25/2018 20:18:32",4.295302E-23,1,43398846201.331
"Out_Proportional","10/25/2018 20:18:32",0,1,43398846201.331
"Pump","10/25/2018 20:18:32",0,1,43398846201.331
"Solenoid","10/25/2018 20:18:32",0,1,43398846201.331
"PV_Out_PID","10/25/2018 20:18:32",38.57784,1,43398846201.331
"SP_Out_PID","10/25/2018 20:18:32",-7.230892E-07,1,43398846201.331
"In_Analog","10/25/2018 20:18:33",0,1,43398846212.9051
"In_Analog_MOVE","10/25/2018 20:18:33",0,1,43398846212.9051
"In_Analog_VOLTAGE","10/25/2018 20:18:33",3.032856,1,43398846212.9051
"In_PV_Percentual","10/25/2018 20:18:33",38.57784,1,43398846212.9051
"Out_LMN_PER_PID","10/25/2018 20:18:33",0,1,43398846212.9051
"Out_LMN_PID","10/25/2018 20:18:33",4.295302E-23,1,43398846212.9051
"Out_Proportional","10/25/2018 20:18:33",0,1,43398846212.9051
"Pump","10/25/2018 20:18:33",0,1,43398846212.9051
"Solenoid","10/25/2018 20:18:33",0,1,43398846212.9051
"PV_Out_PID","10/25/2018 20:18:33",38.57784,1,43398846212.9051
"SP_Out_PID","10/25/2018 20:18:33",-7.230892E-07,1,43398846212.9051
"In_Analog","10/25/2018 20:18:34",0,1,43398846224.4792
"In_Analog_MOVE","10/25/2018 20:18:34",0,1,43398846224.4792
"In_Analog_VOLTAGE","10/25/2018 20:18:34",3.032856,1,43398846224.4792
"In_PV_Percentual","10/25/2018 20:18:34",38.57784,1,43398846224.4792
"Out_LMN_PER_PID","10/25/2018 20:18:34",0,1,43398846224.4792
"Out_LMN_PID","10/25/2018 20:18:34",4.295302E-23,1,43398846224.4792
"Out_Proportional","10/25/2018 20:18:34",0,1,43398846224.4792
"Pump","10/25/2018 20:18:34",0,1,43398846224.4792
"Solenoid","10/25/2018 20:18:34",0,1,43398846224.4792
"PV_Out_PID","10/25/2018 20:18:34",38.57784,1,43398846224.4792
"SP_Out_PID","10/25/2018 20:18:34",-7.230892E-07,1,43398846224.4792
"In_Analog","10/25/2018 20:18:35",0,1,43398846236.0532
"In_Analog_MOVE","10/25/2018 20:18:35",0,1,43398846236.0532
"In_Analog_VOLTAGE","10/25/2018 20:18:35",3.032856,1,43398846236.0532
"In_PV_Percentual","10/25/2018 20:18:35",38.57784,1,43398846236.0532
"Out_LMN_PER_PID","10/25/2018 20:18:35",0,1,43398846236.0532
"Out_LMN_PID","10/25/2018 20:18:35",4.295302E-23,1,43398846236.0532
"Out_Proportional","10/25/2018 20:18:35",0,1,43398846236.0532
"Pump","10/25/2018 20:18:35",0,1,43398846236.0532
"Solenoid","10/25/2018 20:18:35",0,1,43398846236.0532
"PV_Out_PID","10/25/2018 20:18:35",38.57784,1,43398846236.0532
"SP_Out_PID","10/25/2018 20:18:35",-7.230892E-07,1,43398846236.0532
"In_Analog","10/25/2018 20:18:36",0,1,43398846247.6273
"In_Analog_MOVE","10/25/2018 20:18:36",0,1,43398846247.6273
"In_Analog_VOLTAGE","10/25/2018 20:18:36",3.032856,1,43398846247.6273
"In_PV_Percentual","10/25/2018 20:18:36",38.57784,1,43398846247.6273
"Out_LMN_PER_PID","10/25/2018 20:18:36",0,1,43398846247.6273
"Out_LMN_PID","10/25/2018 20:18:36",4.295302E-23,1,43398846247.6273
"Out_Proportional","10/25/2018 20:18:36",0,1,43398846247.6273
"Pump","10/25/2018 20:18:36",0,1,43398846247.6273
"Solenoid","10/25/2018 20:18:36",0,1,43398846247.6273
"PV_Out_PID","10/25/2018 20:18:36",38.57784,1,43398846247.6273
"SP_Out_PID","10/25/2018 20:18:36",-7.230892E-07,1,43398846247.6273
"In_Analog","10/25/2018 20:18:37",0,1,43398846259.2014
"In_Analog_MOVE","10/25/2018 20:18:37",0,1,43398846259.2014
"In_Analog_VOLTAGE","10/25/2018 20:18:37",3.032856,1,43398846259.2014
"In_PV_Percentual","10/25/2018 20:18:37",38.57784,1,43398846259.2014
"Out_LMN_PER_PID","10/25/2018 20:18:37",0,1,43398846259.2014
"Out_LMN_PID","10/25/2018 20:18:37",4.295302E-23,1,43398846259.2014
"Out_Proportional","10/25/2018 20:18:37",0,1,43398846259.2014
"Pump","10/25/2018 20:18:37",0,1,43398846259.2014
"Solenoid","10/25/2018 20:18:37",0,1,43398846259.2014
"PV_Out_PID","10/25/2018 20:18:37",38.57784,1,43398846259.2014
"SP_Out_PID","10/25/2018 20:18:37",-7.230892E-07,1,43398846259.2014
"In_Analog","10/25/2018 20:18:38",0,1,43398846270.7755
"In_Analog_MOVE","10/25/2018 20:18:38",0,1,43398846270.7755
"In_Analog_VOLTAGE","10/25/2018 20:18:38",3.032856,1,43398846270.7755
"In_PV_Percentual","10/25/2018 20:18:38",38.57784,1,43398846270.7755
"Out_LMN_PER_PID","10/25/2018 20:18:38",0,1,43398846270.7755
"Out_LMN_PID","10/25/2018 20:18:38",4.295302E-23,1,43398846270.7755
"Out_Proportional","10/25/2018 20:18:38",0,1,43398846270.7755
"Pump","10/25/2018 20:18:38",0,1,43398846270.7755
"Solenoid","10/25/2018 20:18:38",0,1,43398846270.7755
"PV_Out_PID","10/25/2018 20:18:38",38.57784,1,43398846270.7755
"SP_Out_PID","10/25/2018 20:18:38",-7.230892E-07,1,43398846270.7755
"In_Analog","10/25/2018 20:18:39",0,1,43398846282.3495
"In_Analog_MOVE","10/25/2018 20:18:39",0,1,43398846282.3495
"In_Analog_VOLTAGE","10/25/2018 20:18:39",3.032856,1,43398846282.3495
"In_PV_Percentual","10/25/2018 20:18:39",38.57784,1,43398846282.3495
"Out_LMN_PER_PID","10/25/2018 20:18:39",0,1,43398846282.3495
"Out_LMN_PID","10/25/2018 20:18:39",4.295302E-23,1,43398846282.3495
"Out_Proportional","10/25/2018 20:18:39",0,1,43398846282.3495
"Pump","10/25/2018 20:18:39",0,1,43398846282.3495
"Solenoid","10/25/2018 20:18:39",0,1,43398846282.3495
"PV_Out_PID","10/25/2018 20:18:39",38.57784,1,43398846282.3495
"SP_Out_PID","10/25/2018 20:18:39",-7.230892E-07,1,43398846282.3495
"In_Analog","10/25/2018 20:18:40",0,1,43398846293.9236
"In_Analog_MOVE","10/25/2018 20:18:40",0,1,43398846293.9236
"In_Analog_VOLTAGE","10/25/2018 20:18:40",3.032856,1,43398846293.9236
"In_PV_Percentual","10/25/2018 20:18:40",38.57784,1,43398846293.9236
"Out_LMN_PER_PID","10/25/2018 20:18:40",0,1,43398846293.9236
"Out_LMN_PID","10/25/2018 20:18:40",4.295302E-23,1,43398846293.9236
"Out_Proportional","10/25/2018 20:18:40",0,1,43398846293.9236
"Pump","10/25/2018 20:18:40",0,1,43398846293.9236
"Solenoid","10/25/2018 20:18:40",0,1,43398846293.9236
"PV_Out_PID","10/25/2018 20:18:40",38.57784,1,43398846293.9236
"SP_Out_PID","10/25/2018 20:18:40",-7.230892E-07,1,43398846293.9236
"In_Analog","10/25/2018 20:18:41",0,1,43398846305.4977
"In_Analog_MOVE","10/25/2018 20:18:41",0,1,43398846305.4977
"In_Analog_VOLTAGE","10/25/2018 20:18:41",3.032856,1,43398846305.4977
"In_PV_Percentual","10/25/2018 20:18:41",38.57784,1,43398846305.4977
"Out_LMN_PER_PID","10/25/2018 20:18:41",0,1,43398846305.4977
"Out_LMN_PID","10/25/2018 20:18:41",4.295302E-23,1,43398846305.4977
"Out_Proportional","10/25/2018 20:18:41",0,1,43398846305.4977
"Pump","10/25/2018 20:18:41",0,1,43398846305.4977
"Solenoid","10/25/2018 20:18:41",0,1,43398846305.4977
"PV_Out_PID","10/25/2018 20:18:41",38.57784,1,43398846305.4977
"SP_Out_PID","10/25/2018 20:18:41",-7.230892E-07,1,43398846305.4977
"In_Analog","10/25/2018 20:18:42",0,1,43398846317.0718
"In_Analog_MOVE","10/25/2018 20:18:42",0,1,43398846317.0718
"In_Analog_VOLTAGE","10/25/2018 20:18:42",3.032856,1,43398846317.0718
"In_PV_Percentual","10/25/2018 20:18:42",38.57784,1,43398846317.0718
"Out_LMN_PER_PID","10/25/2018 20:18:42",0,1,43398846317.0718
"Out_LMN_PID","10/25/2018 20:18:42",4.295302E-23,1,43398846317.0718
"Out_Proportional","10/25/2018 20:18:42",0,1,43398846317.0718
"Pump","10/25/2018 20:18:42",0,1,43398846317.0718
"Solenoid","10/25/2018 20:18:42",0,1,43398846317.0718
"PV_Out_PID","10/25/2018 20:18:42",38.57784,1,43398846317.0718
"SP_Out_PID","10/25/2018 20:18:42",-7.230892E-07,1,43398846317.0718
"In_Analog","10/25/2018 20:18:43",0,1,43398846328.6458
"In_Analog_MOVE","10/25/2018 20:18:43",0,1,43398846328.6458
"In_Analog_VOLTAGE","10/25/2018 20:18:43",3.032856,1,43398846328.6458
"In_PV_Percentual","10/25/2018 20:18:43",38.57784,1,43398846328.6458
"Out_LMN_PER_PID","10/25/2018 20:18:43",0,1,43398846328.6458
"Out_LMN_PID","10/25/2018 20:18:43",4.295302E-23,1,43398846328.6458
"Out_Proportional","10/25/2018 20:18:43",0,1,43398846328.6458
"Pump","10/25/2018 20:18:43",0,1,43398846328.6458
"Solenoid","10/25/2018 20:18:43",0,1,43398846328.6458
"PV_Out_PID","10/25/2018 20:18:43",38.57784,1,43398846328.6458
"SP_Out_PID","10/25/2018 20:18:43",-7.230892E-07,1,43398846328.6458
"In_Analog","10/25/2018 20:18:44",0,1,43398846340.2199
"In_Analog_MOVE","10/25/2018 20:18:44",0,1,43398846340.2199
"In_Analog_VOLTAGE","10/25/2018 20:18:44",3.032856,1,43398846340.2199
"In_PV_Percentual","10/25/2018 20:18:44",38.57784,1,43398846340.2199
"Out_LMN_PER_PID","10/25/2018 20:18:44",0,1,43398846340.2199
"Out_LMN_PID","10/25/2018 20:18:44",4.295302E-23,1,43398846340.2199
"Out_Proportional","10/25/2018 20:18:44",0,1,43398846340.2199
"Pump","10/25/2018 20:18:44",0,1,43398846340.2199
"Solenoid","10/25/2018 20:18:44",0,1,43398846340.2199
"PV_Out_PID","10/25/2018 20:18:44",38.57784,1,43398846340.2199
"SP_Out_PID","10/25/2018 20:18:44",-7.230892E-07,1,43398846340.2199
"In_Analog","10/25/2018 20:18:45",0,1,43398846351.794
"In_Analog_MOVE","10/25/2018 20:18:45",0,1,43398846351.794
"In_Analog_VOLTAGE","10/25/2018 20:18:45",3.032856,1,43398846351.794
"In_PV_Percentual","10/25/2018 20:18:45",38.57784,1,43398846351.794
"Out_LMN_PER_PID","10/25/2018 20:18:45",0,1,43398846351.794
"Out_LMN_PID","10/25/2018 20:18:45",4.295302E-23,1,43398846351.794
"Out_Proportional","10/25/2018 20:18:45",0,1,43398846351.794
"Pump","10/25/2018 20:18:45",0,1,43398846351.794
"Solenoid","10/25/2018 20:18:45",0,1,43398846351.794
"PV_Out_PID","10/25/2018 20:18:45",38.57784,1,43398846351.794
"SP_Out_PID","10/25/2018 20:18:45",-7.230892E-07,1,43398846351.794
"In_Analog","10/25/2018 20:18:46",0,1,43398846363.3796
"In_Analog_MOVE","10/25/2018 20:18:46",0,1,43398846363.3796
"In_Analog_VOLTAGE","10/25/2018 20:18:46",3.032856,1,43398846363.3796
"In_PV_Percentual","10/25/2018 20:18:46",38.57784,1,43398846363.3796
"Out_LMN_PER_PID","10/25/2018 20:18:46",0,1,43398846363.3796
"Out_LMN_PID","10/25/2018 20:18:46",4.295302E-23,1,43398846363.3796
"Out_Proportional","10/25/2018 20:18:46",0,1,43398846363.3796
"Pump","10/25/2018 20:18:46",0,1,43398846363.3796
"Solenoid","10/25/2018 20:18:46",0,1,43398846363.3796
"PV_Out_PID","10/25/2018 20:18:46",38.57784,1,43398846363.3796
"SP_Out_PID","10/25/2018 20:18:46",-7.230892E-07,1,43398846363.3796
"In_Analog","10/25/2018 20:18:47",0,1,43398846374.9537
"In_Analog_MOVE","10/25/2018 20:18:47",0,1,43398846374.9537
"In_Analog_VOLTAGE","10/25/2018 20:18:47",3.032856,1,43398846374.9537
"In_PV_Percentual","10/25/2018 20:18:47",38.57784,1,43398846374.9537
"Out_LMN_PER_PID","10/25/2018 20:18:47",0,1,43398846374.9537
"Out_LMN_PID","10/25/2018 20:18:47",4.295302E-23,1,43398846374.9537
"Out_Proportional","10/25/2018 20:18:47",0,1,43398846374.9537
"Pump","10/25/2018 20:18:47",0,1,43398846374.9537
"Solenoid","10/25/2018 20:18:47",0,1,43398846374.9537
"PV_Out_PID","10/25/2018 20:18:47",38.57784,1,43398846374.9537
"SP_Out_PID","10/25/2018 20:18:47",-7.230892E-07,1,43398846374.9537
"In_Analog","10/25/2018 20:18:48",0,1,43398846386.5278
"In_Analog_MOVE","10/25/2018 20:18:48",0,1,43398846386.5278
"In_Analog_VOLTAGE","10/25/2018 20:18:48",3.032856,1,43398846386.5278
"In_PV_Percentual","10/25/2018 20:18:48",38.57784,1,43398846386.5278
"Out_LMN_PER_PID","10/25/2018 20:18:48",0,1,43398846386.5278
"Out_LMN_PID","10/25/2018 20:18:48",4.295302E-23,1,43398846386.5278
"Out_Proportional","10/25/2018 20:18:48",0,1,43398846386.5278
"Pump","10/25/2018 20:18:48",0,1,43398846386.5278
"Solenoid","10/25/2018 20:18:48",0,1,43398846386.5278
"PV_Out_PID","10/25/2018 20:18:48",38.57784,1,43398846386.5278
"SP_Out_PID","10/25/2018 20:18:48",-7.230892E-07,1,43398846386.5278
"In_Analog","10/25/2018 20:18:49",0,1,43398846398.1019
"In_Analog_MOVE","10/25/2018 20:18:49",0,1,43398846398.1019
"In_Analog_VOLTAGE","10/25/2018 20:18:49",3.032856,1,43398846398.1019
"In_PV_Percentual","10/25/2018 20:18:49",38.57784,1,43398846398.1019
"Out_LMN_PER_PID","10/25/2018 20:18:49",0,1,43398846398.1019
"Out_LMN_PID","10/25/2018 20:18:49",4.295302E-23,1,43398846398.1019
"Out_Proportional","10/25/2018 20:18:49",0,1,43398846398.1019
"Pump","10/25/2018 20:18:49",0,1,43398846398.1019
"Solenoid","10/25/2018 20:18:49",0,1,43398846398.1019
"PV_Out_PID","10/25/2018 20:18:49",38.57784,1,43398846398.1019
"SP_Out_PID","10/25/2018 20:18:49",-7.230892E-07,1,43398846398.1019
"In_Analog","10/25/2018 20:18:50",0,1,43398846409.6759
"In_Analog_MOVE","10/25/2018 20:18:50",0,1,43398846409.6759
"In_Analog_VOLTAGE","10/25/2018 20:18:50",3.032856,1,43398846409.6759
"In_PV_Percentual","10/25/2018 20:18:50",38.57784,1,43398846409.6759
"Out_LMN_PER_PID","10/25/2018 20:18:50",0,1,43398846409.6759
"Out_LMN_PID","10/25/2018 20:18:50",4.295302E-23,1,43398846409.6759
"Out_Proportional","10/25/2018 20:18:50",0,1,43398846409.6759
"Pump","10/25/2018 20:18:50",0,1,43398846409.6759
"Solenoid","10/25/2018 20:18:50",0,1,43398846409.6759
"PV_Out_PID","10/25/2018 20:18:50",38.57784,1,43398846409.6759
"SP_Out_PID","10/25/2018 20:18:50",-7.230892E-07,1,43398846409.6759
"In_Analog","10/25/2018 20:18:51",0,1,43398846421.25
"In_Analog_MOVE","10/25/2018 20:18:51",0,1,43398846421.25
"In_Analog_VOLTAGE","10/25/2018 20:18:51",3.032856,1,43398846421.25
"In_PV_Percentual","10/25/2018 20:18:51",38.57784,1,43398846421.25
"Out_LMN_PER_PID","10/25/2018 20:18:51",0,1,43398846421.25
"Out_LMN_PID","10/25/2018 20:18:51",4.295302E-23,1,43398846421.25
"Out_Proportional","10/25/2018 20:18:51",0,1,43398846421.25
"Pump","10/25/2018 20:18:51",0,1,43398846421.25
"Solenoid","10/25/2018 20:18:51",0,1,43398846421.25
"PV_Out_PID","10/25/2018 20:18:51",38.57784,1,43398846421.25
"SP_Out_PID","10/25/2018 20:18:51",-7.230892E-07,1,43398846421.25
"In_Analog","10/25/2018 20:18:52",0,1,43398846432.8241
"In_Analog_MOVE","10/25/2018 20:18:52",0,1,43398846432.8241
"In_Analog_VOLTAGE","10/25/2018 20:18:52",3.032856,1,43398846432.8241
"In_PV_Percentual","10/25/2018 20:18:52",38.57784,1,43398846432.8241
"Out_LMN_PER_PID","10/25/2018 20:18:52",0,1,43398846432.8241
"Out_LMN_PID","10/25/2018 20:18:52",4.295302E-23,1,43398846432.8241
"Out_Proportional","10/25/2018 20:18:52",0,1,43398846432.8241
"Pump","10/25/2018 20:18:52",0,1,43398846432.8241
"Solenoid","10/25/2018 20:18:52",0,1,43398846432.8241
"PV_Out_PID","10/25/2018 20:18:52",38.57784,1,43398846432.8241
"SP_Out_PID","10/25/2018 20:18:52",-7.230892E-07,1,43398846432.8241
"In_Analog","10/25/2018 20:18:53",0,1,43398846444.3981
"In_Analog_MOVE","10/25/2018 20:18:53",0,1,43398846444.3981
"In_Analog_VOLTAGE","10/25/2018 20:18:53",3.032856,1,43398846444.3981
"In_PV_Percentual","10/25/2018 20:18:53",38.57784,1,43398846444.3981
"Out_LMN_PER_PID","10/25/2018 20:18:53",0,1,43398846444.3981
"Out_LMN_PID","10/25/2018 20:18:53",4.295302E-23,1,43398846444.3981
"Out_Proportional","10/25/2018 20:18:53",0,1,43398846444.3981
"Pump","10/25/2018 20:18:53",0,1,43398846444.3981
"Solenoid","10/25/2018 20:18:53",0,1,43398846444.3981
"PV_Out_PID","10/25/2018 20:18:53",38.57784,1,43398846444.3981
"SP_Out_PID","10/25/2018 20:18:53",-7.230892E-07,1,43398846444.3981
"In_Analog","10/25/2018 20:18:54",0,1,43398846455.9722
"In_Analog_MOVE","10/25/2018 20:18:54",0,1,43398846455.9722
"In_Analog_VOLTAGE","10/25/2018 20:18:54",3.032856,1,43398846455.9722
"In_PV_Percentual","10/25/2018 20:18:54",38.57784,1,43398846455.9722
"Out_LMN_PER_PID","10/25/2018 20:18:54",0,1,43398846455.9722
"Out_LMN_PID","10/25/2018 20:18:54",4.295302E-23,1,43398846455.9722
"Out_Proportional","10/25/2018 20:18:54",0,1,43398846455.9722
"Pump","10/25/2018 20:18:54",0,1,43398846455.9722
"Solenoid","10/25/2018 20:18:54",0,1,43398846455.9722
"PV_Out_PID","10/25/2018 20:18:54",38.57784,1,43398846455.9722
"SP_Out_PID","10/25/2018 20:18:54",-7.230892E-07,1,43398846455.9722
"In_Analog","10/25/2018 20:18:55",0,1,43398846467.5463
"In_Analog_MOVE","10/25/2018 20:18:55",0,1,43398846467.5463
"In_Analog_VOLTAGE","10/25/2018 20:18:55",3.032856,1,43398846467.5463
"In_PV_Percentual","10/25/2018 20:18:55",38.57784,1,43398846467.5463
"Out_LMN_PER_PID","10/25/2018 20:18:55",0,1,43398846467.5463
"Out_LMN_PID","10/25/2018 20:18:55",4.295302E-23,1,43398846467.5463
"Out_Proportional","10/25/2018 20:18:55",0,1,43398846467.5463
"Pump","10/25/2018 20:18:55",0,1,43398846467.5463
"Solenoid","10/25/2018 20:18:55",0,1,43398846467.5463
"PV_Out_PID","10/25/2018 20:18:55",38.57784,1,43398846467.5463
"SP_Out_PID","10/25/2018 20:18:55",-7.230892E-07,1,43398846467.5463
"In_Analog","10/25/2018 20:18:56",0,1,43398846479.1204
"In_Analog_MOVE","10/25/2018 20:18:56",0,1,43398846479.1204
"In_Analog_VOLTAGE","10/25/2018 20:18:56",3.032856,1,43398846479.1204
"In_PV_Percentual","10/25/2018 20:18:56",38.57784,1,43398846479.1204
"Out_LMN_PER_PID","10/25/2018 20:18:56",0,1,43398846479.1204
"Out_LMN_PID","10/25/2018 20:18:56",4.295302E-23,1,43398846479.1204
"Out_Proportional","10/25/2018 20:18:56",0,1,43398846479.1204
"Pump","10/25/2018 20:18:56",0,1,43398846479.1204
"Solenoid","10/25/2018 20:18:56",0,1,43398846479.1204
"PV_Out_PID","10/25/2018 20:18:56",38.57784,1,43398846479.1204
"SP_Out_PID","10/25/2018 20:18:56",-7.230892E-07,1,43398846479.1204
"In_Analog","10/25/2018 20:18:57",0,1,43398846490.6944
"In_Analog_MOVE","10/25/2018 20:18:57",0,1,43398846490.6944
"In_Analog_VOLTAGE","10/25/2018 20:18:57",3.032856,1,43398846490.6944
"In_PV_Percentual","10/25/2018 20:18:57",38.57784,1,43398846490.6944
"Out_LMN_PER_PID","10/25/2018 20:18:57",0,1,43398846490.6944
"Out_LMN_PID","10/25/2018 20:18:57",4.295302E-23,1,43398846490.6944
"Out_Proportional","10/25/2018 20:18:57",0,1,43398846490.6944
"Pump","10/25/2018 20:18:57",0,1,43398846490.6944
"Solenoid","10/25/2018 20:18:57",0,1,43398846490.6944
"PV_Out_PID","10/25/2018 20:18:57",38.57784,1,43398846490.6944
"SP_Out_PID","10/25/2018 20:18:57",-7.230892E-07,1,43398846490.6944
"In_Analog","10/25/2018 20:18:58",0,1,43398846502.2685
"In_Analog_MOVE","10/25/2018 20:18:58",0,1,43398846502.2685
"In_Analog_VOLTAGE","10/25/2018 20:18:58",3.032856,1,43398846502.2685
"In_PV_Percentual","10/25/2018 20:18:58",38.57784,1,43398846502.2685
"Out_LMN_PER_PID","10/25/2018 20:18:58",0,1,43398846502.2685
"Out_LMN_PID","10/25/2018 20:18:58",4.295302E-23,1,43398846502.2685
"Out_Proportional","10/25/2018 20:18:58",0,1,43398846502.2685
"Pump","10/25/2018 20:18:58",0,1,43398846502.2685
"Solenoid","10/25/2018 20:18:58",0,1,43398846502.2685
"PV_Out_PID","10/25/2018 20:18:58",38.57784,1,43398846502.2685
"SP_Out_PID","10/25/2018 20:18:58",-7.230892E-07,1,43398846502.2685
"In_Analog","10/25/2018 20:18:59",0,1,43398846513.8426
"In_Analog_MOVE","10/25/2018 20:18:59",0,1,43398846513.8426
"In_Analog_VOLTAGE","10/25/2018 20:18:59",3.032856,1,43398846513.8426
"In_PV_Percentual","10/25/2018 20:18:59",38.57784,1,43398846513.8426
"Out_LMN_PER_PID","10/25/2018 20:18:59",0,1,43398846513.8426
"Out_LMN_PID","10/25/2018 20:18:59",4.295302E-23,1,43398846513.8426
"Out_Proportional","10/25/2018 20:18:59",0,1,43398846513.8426
"Pump","10/25/2018 20:18:59",0,1,43398846513.8426
"Solenoid","10/25/2018 20:18:59",0,1,43398846513.8426
"PV_Out_PID","10/25/2018 20:18:59",38.57784,1,43398846513.8426
"SP_Out_PID","10/25/2018 20:18:59",-7.230892E-07,1,43398846513.8426
"In_Analog","10/25/2018 20:19:00",0,1,43398846525.4167
"In_Analog_MOVE","10/25/2018 20:19:00",0,1,43398846525.4167
"In_Analog_VOLTAGE","10/25/2018 20:19:00",3.032856,1,43398846525.4167
"In_PV_Percentual","10/25/2018 20:19:00",38.57784,1,43398846525.4167
"Out_LMN_PER_PID","10/25/2018 20:19:00",0,1,43398846525.4167
"Out_LMN_PID","10/25/2018 20:19:00",4.295302E-23,1,43398846525.4167
"Out_Proportional","10/25/2018 20:19:00",0,1,43398846525.4167
"Pump","10/25/2018 20:19:00",0,1,43398846525.4167
"Solenoid","10/25/2018 20:19:00",0,1,43398846525.4167
"PV_Out_PID","10/25/2018 20:19:00",38.57784,1,43398846525.4167
"SP_Out_PID","10/25/2018 20:19:00",-7.230892E-07,1,43398846525.4167
"In_Analog","10/25/2018 20:19:01",0,1,43398846536.9907
"In_Analog_MOVE","10/25/2018 20:19:01",0,1,43398846536.9907
"In_Analog_VOLTAGE","10/25/2018 20:19:01",3.032856,1,43398846536.9907
"In_PV_Percentual","10/25/2018 20:19:01",38.57784,1,43398846536.9907
"Out_LMN_PER_PID","10/25/2018 20:19:01",0,1,43398846536.9907
"Out_LMN_PID","10/25/2018 20:19:01",4.295302E-23,1,43398846536.9907
"Out_Proportional","10/25/2018 20:19:01",0,1,43398846536.9907
"Pump","10/25/2018 20:19:01",0,1,43398846536.9907
"Solenoid","10/25/2018 20:19:01",0,1,43398846536.9907
"PV_Out_PID","10/25/2018 20:19:01",38.57784,1,43398846536.9907
"SP_Out_PID","10/25/2018 20:19:01",-7.230892E-07,1,43398846536.9907
"In_Analog","10/25/2018 20:19:02",0,1,43398846548.5648
"In_Analog_MOVE","10/25/2018 20:19:02",0,1,43398846548.5648
"In_Analog_VOLTAGE","10/25/2018 20:19:02",3.032856,1,43398846548.5648
"In_PV_Percentual","10/25/2018 20:19:02",38.57784,1,43398846548.5648
"Out_LMN_PER_PID","10/25/2018 20:19:02",0,1,43398846548.5648
"Out_LMN_PID","10/25/2018 20:19:02",4.295302E-23,1,43398846548.5648
"Out_Proportional","10/25/2018 20:19:02",0,1,43398846548.5648
"Pump","10/25/2018 20:19:02",0,1,43398846548.5648
"Solenoid","10/25/2018 20:19:02",0,1,43398846548.5648
"PV_Out_PID","10/25/2018 20:19:02",38.57784,1,43398846548.5648
"SP_Out_PID","10/25/2018 20:19:02",-7.230892E-07,1,43398846548.5648
"In_Analog","10/25/2018 20:19:03",0,1,43398846560.1389
"In_Analog_MOVE","10/25/2018 20:19:03",0,1,43398846560.1389
"In_Analog_VOLTAGE","10/25/2018 20:19:03",3.032856,1,43398846560.1389
"In_PV_Percentual","10/25/2018 20:19:03",38.57784,1,43398846560.1389
"Out_LMN_PER_PID","10/25/2018 20:19:03",0,1,43398846560.1389
